repository,pr_number,title,state,merged_at,created_at,closed_at,author,url,additions,deletions,changed_files
xtekky/gpt4free,3014,"refactor: remove deprecated providers, rename LMArenaProvider, update LMArena and models",closed,2025-05-28T18:24:44Z,2025-05-25T18:59:39Z,2025-05-28T18:24:44Z,kqlio67,https://github.com/xtekky/gpt4free/pull/3014,,,
xtekky/gpt4free,3013,refactor: Update PuterJS provider and models,closed,2025-05-25T07:19:57Z,2025-05-25T07:17:22Z,2025-05-25T07:19:58Z,hlohaus,https://github.com/xtekky/gpt4free/pull/3013,,,
xtekky/gpt4free,2900,fix(g4f/client/stubs.py): correct typo in object field,closed,2025-04-15T14:14:21Z,2025-04-09T23:11:09Z,2025-04-15T14:14:21Z,clarkandrew,https://github.com/xtekky/gpt4free/pull/2900,,,
xtekky/gpt4free,3007,"feat: improve media handling, file conversion, and error management",closed,2025-05-21T15:55:54Z,2025-05-20T20:41:03Z,2025-05-21T15:55:55Z,hlohaus,https://github.com/xtekky/gpt4free/pull/3007,,,
xtekky/gpt4free,3005,fix: add random.choice for alias selection and fix stub model_construct,closed,2025-05-19T09:52:04Z,2025-05-19T09:50:42Z,2025-05-19T09:52:04Z,hlohaus,https://github.com/xtekky/gpt4free/pull/3005,,,
xtekky/gpt4free,2999,feat: enhance provider support and add PuterJS provider,closed,2025-05-19T09:44:15Z,2025-05-17T17:17:54Z,2025-05-19T09:44:15Z,kqlio67,https://github.com/xtekky/gpt4free/pull/2999,,,
xtekky/gpt4free,3004,refactor: improve media rendering and response formatting with precis…,closed,2025-05-19T09:41:24Z,2025-05-19T06:16:32Z,2025-05-19T09:41:24Z,hlohaus,https://github.com/xtekky/gpt4free/pull/3004,,,
xtekky/gpt4free,2798,"Update model list in PollinationsAI
Update config parameters",closed,2025-03-13T12:16:24Z,2025-03-12T14:22:52Z,2025-03-13T12:16:24Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2798,,,
xtekky/gpt4free,3002,feat: integrate Pollinations AI enhancements and simplify gpt4free re…,closed,2025-05-18T03:22:11Z,2025-05-17T23:54:55Z,2025-05-18T03:22:11Z,hlohaus,https://github.com/xtekky/gpt4free/pull/3002,,,
xtekky/gpt4free,2998,Fix pydantic  error,closed,2025-05-17T16:39:40Z,2025-05-17T15:48:54Z,2025-05-17T16:39:40Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2998,,,
xtekky/gpt4free,2997,Fix build docker image,closed,2025-05-17T15:38:32Z,2025-05-17T15:35:55Z,2025-05-17T15:38:32Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2997,,,
xtekky/gpt4free,2995,fix: improve error handling and add type checks in various providers …,closed,2025-05-17T09:20:57Z,2025-05-17T08:03:04Z,2025-05-17T09:20:57Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2995,,,
xtekky/gpt4free,2990,fix: resolve model duplication and improve provider handling,closed,2025-05-15T22:29:25Z,2025-05-15T22:19:04Z,2025-05-15T22:29:25Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2990,,,
xtekky/gpt4free,2985,Update providers and models for better compatibility,closed,2025-05-15T00:52:16Z,2025-05-12T17:26:54Z,2025-05-15T00:52:16Z,kqlio67,https://github.com/xtekky/gpt4free/pull/2985,,,
xtekky/gpt4free,2989, Update providers and models for better compatibility,closed,2025-05-15T00:52:14Z,2025-05-15T00:22:19Z,2025-05-15T00:52:14Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2989,,,
xtekky/gpt4free,2988,Remove deprecated requirements files: requirements-min.txt and requirements-slim.txt,closed,,2025-05-14T05:34:16Z,2025-05-14T08:26:47Z,skewdah,https://github.com/xtekky/gpt4free/pull/2988,,,
xtekky/gpt4free,2938,Gpt4freenoice,closed,,2025-04-21T06:05:40Z,2025-05-13T00:35:34Z,I-invincib1e,https://github.com/xtekky/gpt4free/pull/2938,,,
xtekky/gpt4free,2959,update,closed,,2025-04-26T05:07:07Z,2025-05-12T00:37:41Z,ShivamMudotia,https://github.com/xtekky/gpt4free/pull/2959,,,
xtekky/gpt4free,1573,Fix process_image to handle transparency correctly,closed,2024-02-10T16:19:19Z,2024-02-10T14:54:10Z,2024-02-10T16:19:19Z,rafaelmfonseca,https://github.com/xtekky/gpt4free/pull/1573,,,
xtekky/gpt4free,2978,"fix: update error handling, URL, and media name logic across providers",closed,2025-05-06T13:26:23Z,2025-05-05T20:53:11Z,2025-05-06T13:26:23Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2978,,,
xtekky/gpt4free,2917,Add Support for Web Search via SearXNG,closed,2025-04-24T15:16:30Z,2025-04-15T13:29:37Z,2025-04-24T15:16:30Z,theRedCount,https://github.com/xtekky/gpt4free/pull/2917,,,
xtekky/gpt4free,2973,Update Qwen_Qwen_3.py,closed,2025-05-02T15:12:17Z,2025-05-01T16:41:37Z,2025-05-02T15:12:17Z,SreejiBR,https://github.com/xtekky/gpt4free/pull/2973,,,
xtekky/gpt4free,2972,feat: add Qwen Qwen-3 provider and update audio/media handling,closed,2025-05-01T08:52:04Z,2025-05-01T08:23:38Z,2025-05-01T08:52:04Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2972,,,
xtekky/gpt4free,2964,feat: Improve handling of media and API response structures,closed,2025-04-30T17:32:57Z,2025-04-26T23:10:31Z,2025-04-30T17:32:57Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2964,,,
xtekky/gpt4free,2963,Update documenation links,closed,2025-04-26T21:54:02Z,2025-04-26T21:49:07Z,2025-04-26T21:54:02Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2963,,,
xtekky/gpt4free,2958,feat: add audio transcription endpoint and MarkItDown audio provider …,closed,2025-04-26T21:31:50Z,2025-04-26T00:21:55Z,2025-04-26T21:31:50Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2958,,,
xtekky/gpt4free,2955,Move documentation,closed,2025-04-25T05:21:22Z,2025-04-25T05:20:30Z,2025-04-25T05:21:22Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2955,,,
xtekky/gpt4free,2952,"feat: enhance HAR provider, image handling, markdown upload & cache",closed,2025-04-24T19:39:54Z,2025-04-24T13:33:27Z,2025-04-24T19:39:54Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2952,,,
xtekky/gpt4free,2939,18 apr,closed,2025-04-23T00:54:39Z,2025-04-21T06:44:31Z,2025-04-23T00:54:39Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2939,,,
xtekky/gpt4free,2946,Refactor: Update Provider import paths in Api module,closed,2025-04-23T00:53:51Z,2025-04-22T16:33:54Z,2025-04-23T00:53:51Z,BuT9l3b,https://github.com/xtekky/gpt4free/pull/2946,,,
xtekky/gpt4free,2942,fix: serialize None as empty string,closed,2025-04-22T07:54:36Z,2025-04-21T16:06:12Z,2025-04-22T07:54:36Z,GravityTwoG,https://github.com/xtekky/gpt4free/pull/2942,,,
xtekky/gpt4free,2943,Fix: Resolve NameError in provider info endpoint (#2941),closed,2025-04-22T07:52:20Z,2025-04-21T18:05:09Z,2025-04-22T07:52:20Z,BuT9l3b,https://github.com/xtekky/gpt4free/pull/2943,,,
xtekky/gpt4free,2936,Remove client files from main package,closed,2025-04-20T19:40:01Z,2025-04-20T19:25:00Z,2025-04-20T19:40:01Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2936,,,
xtekky/gpt4free,2933,feat: add EdgeTTS audio provider and global image→media refactor,closed,2025-04-20T11:59:31Z,2025-04-19T01:21:15Z,2025-04-20T11:59:31Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2933,,,
xtekky/gpt4free,2929,fixed AttributeError in get_provider_models,closed,,2025-04-18T16:36:26Z,2025-04-19T10:12:09Z,BuT9l3b,https://github.com/xtekky/gpt4free/pull/2929,,,
xtekky/gpt4free,2925,"feat: introduce AnyProvider & LM Arena, overhaul model/provider logic",closed,2025-04-18T12:10:52Z,2025-04-18T06:28:24Z,2025-04-18T12:10:52Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2925,,,
xtekky/gpt4free,2920,"feat: add LM Arena provider, async‑ify Copilot & surface follow‑up su…",closed,2025-04-17T07:06:44Z,2025-04-16T23:25:40Z,2025-04-17T07:06:44Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2920,,,
xtekky/gpt4free,2919,"refactor: update string conversion, provider aliases, and model mappings",closed,2025-04-16T14:04:44Z,2025-04-16T12:45:19Z,2025-04-16T14:04:44Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2919,,,
xtekky/gpt4free,2918,Added new models in Cloudflare Provider,closed,2025-04-16T07:42:30Z,2025-04-15T19:18:55Z,2025-04-16T07:42:30Z,SreejiBR,https://github.com/xtekky/gpt4free/pull/2918,,,
xtekky/gpt4free,2898,feat: improve file handling and streamline provider implementations,closed,2025-04-16T07:42:05Z,2025-04-08T17:01:18Z,2025-04-16T07:42:05Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2898,,,
xtekky/gpt4free,2910,"fix(ImageGenerationConfig): add size=""WxH"" support",closed,2025-04-15T14:13:59Z,2025-04-15T06:23:01Z,2025-04-15T14:13:59Z,BuT9l3b,https://github.com/xtekky/gpt4free/pull/2910,,,
xtekky/gpt4free,2864,New provider added (g4f/Provider/Chatai.py),closed,2025-04-06T09:28:20Z,2025-03-29T21:06:47Z,2025-04-06T09:28:20Z,Zetsu4i,https://github.com/xtekky/gpt4free/pull/2864,,,
xtekky/gpt4free,2886,Update providers documentation and enhance support for Blackbox HAR auth,closed,2025-04-06T09:06:25Z,2025-04-04T10:37:42Z,2025-04-06T09:06:25Z,kqlio67,https://github.com/xtekky/gpt4free/pull/2886,,,
xtekky/gpt4free,2878,fix: Cloudflare and removed cookie-based session,closed,,2025-04-01T02:24:15Z,2025-04-05T14:05:55Z,nazdridoy,https://github.com/xtekky/gpt4free/pull/2878,,,
xtekky/gpt4free,2880,Fix issue with new nodriver version,closed,2025-04-05T14:04:47Z,2025-04-02T09:47:53Z,2025-04-05T14:04:47Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2880,,,
xtekky/gpt4free,2855,GUI Client Enhancements and URL Path Handling Fixes,closed,,2025-03-27T20:22:26Z,2025-04-03T18:41:42Z,kqlio67,https://github.com/xtekky/gpt4free/pull/2855,,,
xtekky/gpt4free,2883,Fix Slim Docker instructions,closed,2025-04-03T15:14:29Z,2025-04-02T23:19:49Z,2025-04-03T15:14:29Z,voronkovich,https://github.com/xtekky/gpt4free/pull/2883,,,
xtekky/gpt4free,2876,Add headers / styling from in UI @kqlio67,closed,2025-04-01T17:34:20Z,2025-03-31T17:07:47Z,2025-04-01T17:34:20Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2876,,,
xtekky/gpt4free,2879,Codespace fuzzy funicular vqvjr7gx6jpcx69p,closed,,2025-04-01T05:14:34Z,2025-04-01T05:18:02Z,PengYanBen,https://github.com/xtekky/gpt4free/pull/2879,,,
xtekky/gpt4free,2853,fix: DDG ERR_CHALLENGE header handling,closed,2025-03-28T14:22:22Z,2025-03-27T09:53:38Z,2025-03-28T14:22:23Z,nazdridoy,https://github.com/xtekky/gpt4free/pull/2853,,,
xtekky/gpt4free,2872,Translate project documentation to Chinese,closed,,2025-03-31T05:14:45Z,2025-03-31T05:21:25Z,MissChina,https://github.com/xtekky/gpt4free/pull/2872,,,
xtekky/gpt4free,2840,fix: fix DDG ERR_CHALLENGE,closed,2025-03-26T04:02:45Z,2025-03-25T17:40:58Z,2025-03-26T04:02:45Z,nazdridoy,https://github.com/xtekky/gpt4free/pull/2840,,,
xtekky/gpt4free,2869,"Support ""Think Deeper"" in Copilot",closed,2025-03-30T18:06:55Z,2025-03-30T13:42:27Z,2025-03-30T18:06:55Z,hlohaus,https://github.com/xtekky/gpt4free/pull/2869,,,
All-Hands-AI/OpenHands,11244,CLI(V1): Multi platform build + release support,closed,2025-10-09T19:02:02Z,2025-10-05T18:19:45Z,2025-10-09T19:02:02Z,malhotra5,https://github.com/All-Hands-AI/OpenHands/pull/11244,,,
All-Hands-AI/OpenHands,11288,CLI(V1): expose advanced settings setup for first time users,closed,2025-10-09T15:12:37Z,2025-10-08T20:25:09Z,2025-10-09T15:12:37Z,malhotra5,https://github.com/All-Hands-AI/OpenHands/pull/11288,,,
All-Hands-AI/OpenHands,11274,CLI(V1): Fix confirmation mode breaking on weaker models,closed,2025-10-09T17:31:09Z,2025-10-07T18:32:09Z,2025-10-09T17:31:09Z,malhotra5,https://github.com/All-Hands-AI/OpenHands/pull/11274,,,
All-Hands-AI/OpenHands,11297,refactor(frontend): revise the scrollbar styling on the settings page,closed,2025-10-09T16:47:59Z,2025-10-09T09:39:09Z,2025-10-09T16:47:59Z,hieptl,https://github.com/All-Hands-AI/OpenHands/pull/11297,,,
All-Hands-AI/OpenHands,11298,refactor(frontend): resolve scrollbar styling issues (repo selection form),closed,2025-10-09T16:47:53Z,2025-10-09T09:41:46Z,2025-10-09T16:47:53Z,hieptl,https://github.com/All-Hands-AI/OpenHands/pull/11298,,,
All-Hands-AI/OpenHands,11299,fix(frontend): resolve layout and interaction issues with the conversation UI on touch devices,closed,2025-10-09T16:47:35Z,2025-10-09T09:44:32Z,2025-10-09T16:47:35Z,hieptl,https://github.com/All-Hands-AI/OpenHands/pull/11299,,,
All-Hands-AI/OpenHands,11300,fix(frontend): implement a pointer cursor on applicable UI elements when hovered over on the settings page,closed,2025-10-09T16:47:23Z,2025-10-09T09:48:40Z,2025-10-09T16:47:23Z,hieptl,https://github.com/All-Hands-AI/OpenHands/pull/11300,,,
All-Hands-AI/OpenHands,11302,fix(frontend): resolve the issue with the ellipsis button functionality on the conversation card within the conversation panel,closed,2025-10-09T16:47:04Z,2025-10-09T09:53:36Z,2025-10-09T16:47:04Z,hieptl,https://github.com/All-Hands-AI/OpenHands/pull/11302,,,
All-Hands-AI/OpenHands,11270,chore(deps): bump the version-all group in /frontend with 23 updates,closed,,2025-10-07T15:18:47Z,2025-10-09T14:18:40Z,dependabot[bot],https://github.com/All-Hands-AI/OpenHands/pull/11270,,,
All-Hands-AI/OpenHands,10451,Implement OpenAI Responses API adapter,closed,,2025-08-18T02:08:13Z,2025-10-09T12:24:31Z,enyst,https://github.com/All-Hands-AI/OpenHands/pull/10451,,,
All-Hands-AI/OpenHands,11283,fix(frontend): inconsistent most recent repository list after page refresh,closed,2025-10-09T09:04:18Z,2025-10-08T09:13:07Z,2025-10-09T09:04:18Z,hieptl,https://github.com/All-Hands-AI/OpenHands/pull/11283,,,
All-Hands-AI/OpenHands,11285,fix(frontend): incorrect file drop placeholder display when chat input is expanded,closed,2025-10-09T09:03:55Z,2025-10-08T10:22:46Z,2025-10-09T09:03:55Z,hieptl,https://github.com/All-Hands-AI/OpenHands/pull/11285,,,
All-Hands-AI/OpenHands,11286,fix(frontend): incorrect active state behavior in chat actions,closed,2025-10-09T09:02:04Z,2025-10-08T10:26:48Z,2025-10-09T09:02:04Z,hieptl,https://github.com/All-Hands-AI/OpenHands/pull/11286,,,
All-Hands-AI/OpenHands,11181,Lemonade Provider Integration,closed,2025-10-09T05:35:03Z,2025-09-29T21:30:40Z,2025-10-09T05:35:03Z,eddierichter-amd,https://github.com/All-Hands-AI/OpenHands/pull/11181,,,
All-Hands-AI/OpenHands,11266,Include conversation_metadata in initial V1 Alembic migration,closed,2025-10-09T04:05:29Z,2025-10-07T08:00:47Z,2025-10-09T04:05:29Z,enyst,https://github.com/All-Hands-AI/OpenHands/pull/11266,,,
All-Hands-AI/OpenHands,11267,Fix PostgreSQL readiness in app server without dependency changes,closed,2025-10-09T03:56:16Z,2025-10-07T10:16:02Z,2025-10-09T03:56:16Z,enyst,https://github.com/All-Hands-AI/OpenHands/pull/11267,,,
All-Hands-AI/OpenHands,10431,"feat(prompt): add response styling guidance to system_prompt for clearer, scannable Markdown outputs",closed,,2025-08-16T20:33:30Z,2025-10-09T02:03:26Z,xingyaoww,https://github.com/All-Hands-AI/OpenHands/pull/10431,,,
All-Hands-AI/OpenHands,11252,feat(frontend): V1 WebSocket handler (child),closed,2025-10-08T18:59:56Z,2025-10-06T14:24:55Z,2025-10-08T18:59:56Z,amanape,https://github.com/All-Hands-AI/OpenHands/pull/11252,,,
All-Hands-AI/OpenHands,11143,hotfix: Import get_subscription_access outside block,closed,,2025-09-26T13:13:13Z,2025-10-08T16:39:55Z,amanape,https://github.com/All-Hands-AI/OpenHands/pull/11143,,,
All-Hands-AI/OpenHands,10790,Fix SaaS search bug by using installation organizations,closed,,2025-09-03T16:09:48Z,2025-10-08T16:39:46Z,amanape,https://github.com/All-Hands-AI/OpenHands/pull/10790,,,
All-Hands-AI/OpenHands,11042,fix: resolve chat input not resizing when expected,closed,,2025-09-19T18:18:26Z,2025-10-08T16:39:14Z,amanape,https://github.com/All-Hands-AI/OpenHands/pull/11042,,,
All-Hands-AI/OpenHands,11264,feat(logging): JSON log config for Uvicorn when LOG_JSON=1,closed,2025-10-08T15:26:45Z,2025-10-07T02:00:48Z,2025-10-08T15:26:46Z,neubig,https://github.com/All-Hands-AI/OpenHands/pull/11264,,,
All-Hands-AI/OpenHands,9835,feat: Add reset_terminal option to execute_bash tool (fixes #9811),closed,,2025-07-22T01:06:26Z,2025-10-08T13:49:55Z,baonudesifeizhai,https://github.com/All-Hands-AI/OpenHands/pull/9835,,,
All-Hands-AI/OpenHands,11261,Remove docs/ folder - migrated to separate repository,closed,2025-10-08T12:22:39Z,2025-10-06T21:26:48Z,2025-10-08T12:22:39Z,xingyaoww,https://github.com/All-Hands-AI/OpenHands/pull/11261,,,
All-Hands-AI/OpenHands,11272,CLI(V1): Fix /status command,closed,2025-10-07T19:15:51Z,2025-10-07T17:20:58Z,2025-10-07T19:15:51Z,malhotra5,https://github.com/All-Hands-AI/OpenHands/pull/11272,,,
All-Hands-AI/OpenHands,11271,CLI(V1): New project docs,closed,,2025-10-07T16:35:32Z,2025-10-07T16:59:05Z,malhotra5,https://github.com/All-Hands-AI/OpenHands/pull/11271,,,
All-Hands-AI/OpenHands,11262,CLI(V1): start new conversations without exiting CLI using /new command,closed,2025-10-07T15:28:16Z,2025-10-06T21:44:57Z,2025-10-07T15:28:16Z,malhotra5,https://github.com/All-Hands-AI/OpenHands/pull/11262,,,
All-Hands-AI/OpenHands,11257,CLI(V1): GUI Launcher,closed,2025-10-07T15:23:58Z,2025-10-06T18:59:47Z,2025-10-07T15:23:58Z,malhotra5,https://github.com/All-Hands-AI/OpenHands/pull/11257,,,
All-Hands-AI/OpenHands,11190,chore(deps-dev): bump @tanstack/eslint-plugin-query from 5.90.1 to 5.91.0 in /frontend in the eslint group,closed,2025-10-07T15:05:01Z,2025-09-30T14:14:48Z,2025-10-07T15:05:01Z,dependabot[bot],https://github.com/All-Hands-AI/OpenHands/pull/11190,,,
All-Hands-AI/OpenHands,9360,Add user-configurable settings into the UX/frontend,closed,,2025-06-25T18:43:27Z,2025-10-07T02:02:56Z,thefaftek-git,https://github.com/All-Hands-AI/OpenHands/pull/9360,,,
All-Hands-AI/OpenHands,10002,Fix conversation not starting on revisited pages by clearing query cache,closed,,2025-07-30T18:11:35Z,2025-10-07T02:02:46Z,tofarr,https://github.com/All-Hands-AI/OpenHands/pull/10002,,,
All-Hands-AI/OpenHands,10439,"feat(planning): add planning delegate agent, plan_md tool, CLI /plan and /execute; prompt update; alias ReadOnlyAgent",closed,,2025-08-17T03:07:21Z,2025-10-07T02:02:22Z,xingyaoww,https://github.com/All-Hands-AI/OpenHands/pull/10439,,,
All-Hands-AI/OpenHands,10449,feat: Add Gemini-optimized file editing tools for enhanced Gemini model support,closed,,2025-08-18T01:17:41Z,2025-10-07T02:02:19Z,enyst,https://github.com/All-Hands-AI/OpenHands/pull/10449,,,
All-Hands-AI/OpenHands,11238,Fix: Implement Prometheus multiprocess mode for uvicorn workers,closed,,2025-10-05T03:36:41Z,2025-10-06T22:09:48Z,neubig,https://github.com/All-Hands-AI/OpenHands/pull/11238,,,
All-Hands-AI/OpenHands,11255,Patch Release,closed,,2025-10-06T16:57:08Z,2025-10-06T21:14:14Z,mamoodi,https://github.com/All-Hands-AI/OpenHands/pull/11255,,,
All-Hands-AI/OpenHands,9064,Add vscode runtime,closed,,2025-06-11T13:39:41Z,2025-10-06T19:12:12Z,enyst,https://github.com/All-Hands-AI/OpenHands/pull/9064,,,
All-Hands-AI/OpenHands,11249,Fix: Consolidate multi-line error logs into single-line JSON format,closed,2025-10-06T17:16:59Z,2025-10-06T03:09:43Z,2025-10-06T17:16:59Z,neubig,https://github.com/All-Hands-AI/OpenHands/pull/11249,,,
All-Hands-AI/OpenHands,11239,increase remote_runtime_api_timeout and handle duplicate secrets,closed,2025-10-06T15:40:45Z,2025-10-05T06:04:08Z,2025-10-06T15:40:45Z,ak684,https://github.com/All-Hands-AI/OpenHands/pull/11239,,,
All-Hands-AI/OpenHands,11178,chore(deps): bump node from 24.3.0-bookworm-slim to 24.9.0-bookworm-slim in /containers/app,closed,,2025-09-29T18:48:00Z,2025-10-06T15:07:45Z,dependabot[bot],https://github.com/All-Hands-AI/OpenHands/pull/11178,,,
All-Hands-AI/OpenHands,11251,feat(frontend): integrate with Reo.dev,closed,2025-10-06T14:37:26Z,2025-10-06T13:12:34Z,2025-10-06T14:37:26Z,hieptl,https://github.com/All-Hands-AI/OpenHands/pull/11251,,,
All-Hands-AI/OpenHands,11246,Filter all warnings in CLI when DEBUG is disabled,closed,2025-10-06T13:26:04Z,2025-10-05T19:46:01Z,2025-10-06T13:26:04Z,xingyaoww,https://github.com/All-Hands-AI/OpenHands/pull/11246,,,
All-Hands-AI/OpenHands,11035,fix(frontend): Fixed prompt box resizing behavior (fixes #11025),closed,2025-10-06T12:29:45Z,2025-09-19T15:59:26Z,2025-10-06T12:29:45Z,patilatharv,https://github.com/All-Hands-AI/OpenHands/pull/11035,,,
